x,y,ent,lang,ent_tr,type
-10.700083,38.481888,"Омура,_Такаёси",ln,Takayoshi_Ohmura,MusicalArtist
-35.8693,42.235565,Mila_Kunis,en,"Кунис,_Мила",Artist
-25.072485,-1.9765675999999999,Омер_Сейфеддин,ln,Ömer_Seyfettin,Writer
-39.777035,-3.3989182000000002,Miklós_Vámos,en,"Вамош,_Миклош",Writer
-4.139915,4.884653,Омаха,ln,"Omaha,_Nebraska",City
-39.747196,-3.4681599999999997,Miklós_Jancsó,en,"Янчо,_Миклош",Artist
0.20572059,-19.741789,Олту,ln,Oltu,Settlement
-57.818909999999995,-31.930065000000003,Mikhail_Yuryevich_Popov,en,"Попов,_Михаил_Юрьевич",SoccerPlayer
-12.620006,39.18784,"Оллмэн,_Дуэйн",ln,Duane_Allman,MusicalArtist
-33.669540000000005,-4.3576120000000005,Mikhail_Timofeyevich_Romanov,en,"Романов,_Михаил_Тимофеевич",MilitaryPerson
-37.003662,-53.399756999999994,Олимпик_Лион,ln,Olympique_Lyonnais,SoccerClub
-32.730971999999994,-6.929839,Mikhail_B._Dobriyan,en,"Добриян,_Михаил_Борисович",Scientist
-31.163574,26.839096,"Олив,_Дэвид",ln,David_Olive,Scientist
-20.10422,49.905914,Mike_Will_Made_It,en,Mike_Will_Made_It,MusicalArtist
-9.361241999999999,40.710693,"Олдрич,_Даг",ln,Doug_Aldrich,MusicalArtist
-45.385222999999996,-22.29127,Mikalay_Signevich,en,"Сигневич,_Николай_Евгеньевич",SoccerPlayer
-67.35781999999999,6.1284194,"Олартикоэчеа,_Хулио",ln,Julio_Olarticoechea,SoccerPlayer
-46.30086,-20.725225,Mika_Špiljak,en,"Шпиляк,_Мика",OfficeHolder
-49.091029999999996,8.352773,"Оланаре,_Аарон",ln,Aaron_Samuel_Olanare,SoccerPlayer
-52.305,-14.795567000000002,Mihail_Aleksandrov,en,"Александров,_Михаил_(футболист)",SoccerPlayer
-35.054024,-29.00967,"Окьяр,_Али_Фетхи",ln,Fethi_Okyar,OfficeHolder
-43.772675,-15.124716000000001,Mihaela_Ursuleasa,en,"Урсуляса,_Михаэла",ClassicalMusicArtist
-21.868841,-29.848763,Оккьятана,ln,Occhiatana,Settlement
47.572613,-36.151215,Midnight_Run,en,Успеть_до_полуночи,Film
-13.476545999999999,23.144358,"Окано,_Масаюки",ln,Masayuki_Okano,SoccerPlayer
-15.859995000000001,41.0543,Mickey_Baker,en,"Бейкер,_Мики",MusicalArtist
-18.879265,-24.430788,Окалёк,ln,Aucaleuc,Settlement
-53.456393999999996,6.4672160000000005,Mickaël_Tavares,en,"Таварес,_Микаэль",SoccerPlayer
-38.78698,-29.990854,"Оздоев,_Магомед_Мустафаевич",ln,Magomed_Ozdoyev,SoccerPlayer
-55.40116,4.2521644,Michy_Batshuayi,en,"Батшуайи,_Миши",SoccerPlayer
-26.587266999999997,-0.6088753,"Оздемир,_Джем_(футболист)",ln,Cem_Özdemir_(footballer),SoccerPlayer
-45.811943,-16.183418,Michele_Polverino,en,"Польверино,_Микеле",SoccerPlayer
-45.617096000000004,25.560205,"Оже,_Клодин",ln,Claudine_Auger,Artist
-36.61963,-11.701997,Michał_Kucharczyk,en,"Кухарчик,_Михал",SoccerPlayer
33.22379,-52.401424,Однорукий_меченосец,ln,One-Armed_Swordsman,Film
-47.68363,1.422886,Michalis_Kasapis,en,"Касапис,_Михалис",Person
22.27596,-50.857834000000004,Одинокий_парень_(фильм),ln,The_Lonely_Guy,Film
32.8765,-2.7620560000000003,Mialos,en,Мьялос,Settlement
5.5117984,-41.273205,Одесский_национальный_экономический_университет,ln,Odessa_National_Economics_University,University
10.834508999999999,40.073032,Mezzanine_(album),en,Mezzanine,Album
5.8657580000000005,-41.0131,Одесский_государственный_экологический_университет,ln,Odessa_State_Environmental_University,University
15.089998000000001,44.991646,Metropolis_Pt._2:_Scenes_from_a_Memory,en,Metropolis_Pt._2:_Scenes_from_a_Memory,Album
25.822897,-66.55171,"Одержимый_(фильм,_2003)",ln,Owning_Mahowny,Film
19.735605,43.59539,Metal_Box,en,Metal_Box,Album
-49.193259999999995,8.6922,"Огуде,_Фегор",ln,Fegor_Ogude,SoccerPlayer
-25.93883,-4.8498225,Mesih_Pasha,en,Месих-паша,OfficeHolder
33.00614,-38.160614,Ограбление_по-французски,ln,Crime_Spree,Film
45.11121,19.565737,Merry_Go_'Round_(Kacey_Musgraves_song),en,Merry_Go_’Round,Single
-53.023014,-13.589994,"Огнянов,_Мариан",ln,Mariyan_Ognyanov,SoccerPlayer
27.932978000000002,-4.194481,Menoua,en,Менуа_(департамент),PopulatedPlace
2.3952037999999995,-70.29106999999999,"Оглянись_во_гневе_(фильм,_1959)",ln,Look_Back_in_Anger_(1959_film),Film
47.69447,9.852451,Memorial_(Russian_Circles_album),en,Memorial_(альбом_Russian_Circles),Album
-48.828022,8.344642,"Огар,_Симон",ln,Simon_Ogar_Veron,SoccerPlayer
-32.146275,33.664017,Melinda_McGraw,en,"Макгроу,_Мелинда",Artist
-64.17124,13.260568,"Овьедо,_Брайан",ln,Bryan_Oviedo,SoccerPlayer
-29.56428,32.028584,Melanie_Vallejo,en,"Вальехо,_Мелани",Artist
-35.385593,31.884733,"Оверстрит,_Корд",ln,Chord_Overstreet,Artist
-15.124220000000001,-43.380478000000004,Mehsana_district,en,Мехсана_(округ),PopulatedPlace
5.1102986,-41.60029,Объединённая_авиастроительная_корпорация,ln,United_Aircraft_Corporation,Company
-13.76179,-42.570057,Mehsana,en,Мехсана,City
30.612170000000003,-64.46781,"Обман_(фильм,_1991)",ln,Deceived,Film
-13.628092,-43.88573,Meghe_Dhaka_Tara,en,Звезда_за_тёмной_тучей,Film
-54.336735,-35.002712,"Обляков,_Иван_Сергеевич",ln,Ivan_Oblyakov,SoccerPlayer
5.418648200000001,6.89417,Medion,en,Medion,Company
41.923359999999995,-15.415764999999999,Обливион_(фильм),ln,Oblivion_(2013_film),Film
33.302517,34.76913,Mea_Culpa_(Part_II),en,Mea_Culpa_(Part_II),Single
5.946217,-27.028192999999998,Область_Саванн,ln,"Savanes_Region,_Togo",PopulatedPlace
48.860915999999996,32.7178,Me_Against_the_World,en,Me_Against_the_World,Album
42.824165,-32.414359999999995,Обитель_зла,ln,Resident_Evil_(film),Film
48.930283,-0.3675974,"Mazerolles,_Pyrénées-Atlantiques",en,Мазроль_(Атлантические_Пиренеи),Settlement
0.5735555999999999,-43.90522,О_(Атлантические_Пиренеи),ln,"Haux,_Pyrénées-Atlantiques",Settlement
-45.651709999999994,-15.608937,Maximilian_Göppel,en,"Гёппель,_Максимилиан",SoccerPlayer
-54.03297,8.200294,"Н’Зонзи,_Стивен",ln,Steven_N'Zonzi,SoccerPlayer
-46.722736,-22.687841,Maxim_Kuzyuk,en,"Кузюк,_Максим_Вадимович",Person
-25.656822000000002,16.404348000000002,"Нёргор,_Кристиан",ln,Christian_Nørgaard,SoccerPlayer
45.258144,-59.08324399999999,Max_(2002_film),en,Макс_(фильм),Film
-19.905839999999998,-27.867890000000003,Нёвиллер-сюр-Мозель,ln,Neuviller-sur-Moselle,Settlement
21.222254,-42.20337,Mauvais_Sang,en,"Дурная_кровь_(фильм,_1986)",Film
8.42335,-50.923965,Нянька_по_вызову,ln,The_Rebound,Film
-62.290703,-11.351091,Maurício_José_da_Silveira_Júnior,en,"Да_Силвейра_Жуниор,_Маурисио_Жозе",SoccerPlayer
-24.902905,16.339142000000002,"Нюстедт,_Кнут",ln,Knut_Nystedt,MusicalArtist
-71.93008,-4.802409,Mauricio_Molina,en,"Молина,_Маурисио",SoccerPlayer
-30.135579999999997,-65.106606,Нюрнберг_(футбольный_клуб),ln,1._FC_Nürnberg,SoccerClub
-13.325520499999998,-7.439253999999999,Mato_Grosso_do_Sul,en,Мату-Гросу-ду-Сул,PopulatedPlace
23.019115,-50.686690000000006,Нэнси_Дрю_(фильм),ln,Nancy_Drew_(2007_film),Film
-30.39572,-17.526526999999998,Matilda_of_Boulogne,en,Матильда_I_(графиня_Булони),Person
-33.146458,29.2882,"Ньюэлл,_Аллен",ln,Allen_Newell,Scientist
-73.00519,-5.747314,Mathías_Suárez,en,"Суарес,_Матиас_Себастьян",SoccerPlayer
-31.050468,26.660421000000003,"Ньютон,_Исаак",ln,Isaac_Newton,Scientist
-42.89508,4.7309003,Mathias_Christen,en,"Кристен,_Матиас",SoccerPlayer
-1.6323696,4.958263,Нью-Хейвен_(Коннектикут),ln,"New_Haven,_Connecticut",City
4.865721700000001,45.732834000000004,Matchbox_Twenty,en,Matchbox_Twenty,Band
10.286864,-20.133762,Нуэва-Сеговия_(департамент),ln,Nueva_Segovia_Department,AdministrativeRegion
38.937363,-1.5433486,Maspie-Lalonquère-Juillacq,en,Маспи-Лалонкер-Жюйак,Settlement
-23.67493,-3.6141360000000002,Нурбану-султан,ln,Nurbanu_Sultan,Person
5.977282499999999,38.78114,Mashina_Vremeni,en,Машина_времени_(группа),Band
-39.78256,-34.374245,"Нуира,_Хеди_Амара",ln,Hedi_Amara_Nouira,Person
-13.886149,27.12315,Masayuki_Okano,en,"Окано,_Масаюки",SoccerPlayer
-70.48669,8.693844,"Ноэ,_Гаспар",ln,Gaspar_Noé,Artist
14.270604,48.282543,Mas_Canciones,en,Mas_Canciones,Album
17.220638,-25.413960999999997,Норт-Слоуп_(боро),ln,"North_Slope_Borough,_Alaska",AdministrativeRegion
-26.225325,23.834685999999998,Mary_Maxwell_Gates,en,"Гейтс,_Мэри_Максвелл",Person
-33.033607,29.928993,"Норрис,_Фрэнк",ln,Frank_Norris,Writer
53.307816,-10.590529,Marty_(film),en,Марти_(фильм),Film
-37.491035,-52.663303000000006,Норвич_Сити,ln,Norwich_City_F.C.,SoccerClub
-29.603113,33.455574,Martin_Ryle,en,"Райл,_Мартин",Scientist
-5.4111123,-32.003659999999996,Нор-Карангас,ln,Nor_Carangas_Province,PopulatedPlace
-43.7278,-9.586055,Martin_Hašek,en,"Гашек,_Мартин",Person
-55.316692,-7.908697599999999,Нолито,ln,Nolito,SoccerPlayer
52.638573,-9.698622,Martin_(film),en,Мартин_(фильм),Film
-10.738684,39.391895,"Нокс,_Бадди",ln,Buddy_Knox,MusicalArtist
36.89038,0.6050539,Marsaneix,en,Марсане,Settlement
-13.777714999999999,22.823698,"Нодзава,_Такуя",ln,Takuya_Nozawa,SoccerPlayer
47.678295,-54.898067000000005,Mars_(1968_film),en,"Марс_(фильм,_1968)",Film
-60.84946,-7.052703,"Новаис,_Марселлу",ln,Marcello_Novaes,Artist
67.91547,-30.172690000000003,Married_Life_(2007_film),en,"Супружество_(фильм,_2007)",Film
-58.33821,0.68651915,"Нобоа,_Кристиан",ln,Christian_Noboa,SoccerPlayer
-53.99632,-0.9387384,Marnick_Vermijl,en,"Вермейл,_Марник",SoccerPlayer
-11.454214,-17.020618,Ноблсвилл,ln,"Noblesville,_Indiana",City
-15.495810999999998,10.315851,Mark_Heap,en,"Хип,_Марк",Artist
13.970585999999999,-73.94651,"Нобелевская_премия_(фильм,_1963)",ln,The_Prize_(1963_film),Film
-47.634029999999996,-22.713048999999998,Mariya_Borovichenko,en,"Боровиченко,_Мария_Сергеевна",MilitaryPerson
-49.176014,8.709978999999999,Ннека,ln,Nneka_(singer),MusicalArtist
-43.80803,0.42907527,Marius_Moga,en,"Мога,_Мариус",MusicalArtist
19.239603,-46.628384000000004,Ничья_земля_(фильм),ln,No_Man's_Land_(2001_film),Film
-58.41825,3.8817642,Mario_Pašalić,en,"Пашалич,_Марио",SoccerPlayer
-13.675457999999999,22.612844,"Ниси,_Дайго",ln,Daigo_Nishi,SoccerPlayer
-41.724205,-10.165980000000001,Mario_Holek,en,"Голек,_Марио",SoccerPlayer
-60.97789,4.672687000000001,Нино_(футболист),ln,Nino_(footballer),SoccerPlayer
-51.370193,-28.287940000000003,Maria_Rozanova,en,"Розанова,_Мария_Васильевна",Writer
31.516840000000002,-54.270164,Ниндзя_в_логове_дракона,ln,Ninja_in_the_Dragon's_Den,Film
-47.294129999999996,-24.059828,Maria_Miloslavskaya,en,"Милославская,_Мария_Ильинична",Person
-26.265241999999997,16.770239,"Нильссон,_Пер",ln,Per_Nilsson_(footballer),SoccerPlayer
-29.836022999999997,5.9679933,Maria_Christina_of_Austria,en,Мария_Кристина_Австрийская,Person
-56.263256000000005,-7.919217,Нилмар,ln,Nilmar,SoccerPlayer
-50.86294,-28.527267,Maria_Alexandrovna_(Marie_of_Hesse_and_by_Rhine),en,Мария_Александровна_(императрица),Person
-32.586135999999996,21.848953,"Николич,_Драган",ln,Dragan_Nikolić,Artist
-28.532698,6.03995,"Maria,_Queen_of_Sicily",en,Мария_(королева_Сицилии),Person
-23.085048999999998,-13.614775,Никмепа_I,ln,Niqmi-Epuh,Person
-68.3759,-0.41949365,Marco_Estrada_(footballer),en,"Эстрада_Кинтерос,_Марко_Андрес",SoccerPlayer
38.890834999999996,-39.472770000000004,"Никки,_дьявол-младший",ln,Little_Nicky,Film
-36.83378,-11.8902,Marcin_Burkhardt,en,"Буркхардт,_Марцин",SoccerPlayer
-33.540993,-5.464872,"Никитенко,_Святослав_Алексеевич",ln,Sviatoslav_Nikitenko,Painter
-15.2012415,7.3524227,Manorama_(Hindi_actress),en,"Манорама_(актриса,_1926)",Artist
-36.737034,10.456808,Ник_Хоакин,ln,Nick_Joaquin,Writer
-11.30527,-39.49147,Manas_River,en,Манас_(приток_Брахмапутры),River
-41.287354,-35.146190000000004,"Ниассе,_Байе_Ибрахима",ln,Ibrahima_Niasse,SoccerPlayer
70.369026,-4.051888,Man's_Best_Friend_(1993_film),en,Лучший_друг_человека,Film
0.6932824000000001,-23.125145,Нехавенд,ln,Nahavand,City
31.195005,-34.082394,Mama_Turns_100,en,Маме_исполняется_сто_лет,Film
39.397594,-29.706723999999998,Неудержимые_3,ln,The_Expendables_3,Film
30.882903999999996,-4.7704144,Malval,en,Мальваль,Settlement
-40.393402,-39.295433,"Нери,_Джованни_Эрнандес",ln,Giovani_Hernández,SoccerPlayer
46.65664,6.4177575,Make_a_Scene,en,Make_a_Scene,Album
9.347719999999999,-50.547623,Неприятности_в_раю,ln,Trouble_in_Paradise_(film),Film
23.459091,41.941307,Maiden_Japan,en,Maiden_Japan,Album
-54.5223,-33.941257,"Непринцев,_Юрий_Михайлович",ln,Yuri_Neprintsev,Painter
-39.442238,-21.189257,Mahmud_Aliyev,en,"Алиев,_Махмуд_Исмаилович",OfficeHolder
15.379634,-50.916546000000004,Необычайные_приключения_Адель,ln,The_Extraordinary_Adventures_of_Adèle_Blanc-Sec_(film),Film
-54.81351,2.633736,Mahamadou_Diarra,en,"Диарра,_Мамаду",SoccerPlayer
36.81713,-39.881107,Немножко_женаты,ln,The_Five-Year_Engagement,Film
-58.75826,13.072135000000001,Magnus_Wolff_Eikrem,en,"Эйкрем,_Магнус",SoccerPlayer
-39.35671,-0.8971912000000001,"Немешкюрти,_Иштван",ln,István_Nemeskürty,Artist
39.73984,24.73518,Magic_Hour_(Scissor_Sisters_album),en,Magic_Hour,Album
-30.155084999999996,-65.91001,Нельба_(футбольный_клуб),ln,Nielba_Wągrowiec,SoccerClub
-33.82502,48.09187,Mae_West,en,"Уэст,_Мэй",Artist
24.571625,-38.8429,Некий_господин,ln,A_Certain_Mister,Film
47.54248,-60.36116,Madagascar_3:_Europe's_Most_Wanted,en,Мадагаскар_3,Film
20.509432,-39.849007,Неизвестный_в_доме,ln,Stranger_in_the_House_(1992_film),Film
24.594535999999998,25.395191,Mad_Butcher,en,Mad_Butcher,Album
-41.43823,-8.2656765,"Незвал,_Витезслав",ln,Vítězslav_Nezval,Writer
10.034507000000001,26.589259999999996,Machine_(Static-X_album),en,Machine,Album
3.6923287000000005,-64.15693,Невыносимая_лёгкость_бытия_(фильм),ln,The_Unbearable_Lightness_of_Being_(film),Film
31.43412,-0.21390079,Macaye,en,Макай_(коммуна),Settlement
40.241817,-24.843477,Невидимые_дети,ln,All_the_Invisible_Children,Film
-48.779675,14.169862,Mabrouk_El_Mechri,en,Мабрук_Эль_Мекри,Artist
39.022273999999996,-37.644490000000005,Невеста_Чаки,ln,Bride_of_Chucky,Film
-34.310005,37.1431,Mabel_Normand,en,"Норманд,_Мэйбл",Artist
13.577251,-38.28698,Небеса_обетованные,ln,Promised_Heaven,Film
17.778076000000002,-46.221695000000004,Mabel's_Busy_Day,en,Деловой_день_Мэйбл,Film
1.0592072,-70.67769,"Не_тот_человек_(фильм,_1993)",ln,The_Wrong_Man_(1993_film),Film
9.831123,-1.740662,MTS_(network_provider),en,Мобильные_ТелеСистемы,Company
11.779983,-44.71266,Не_может_быть!,ln,It_Can't_Be!,Film
22.553349,-36.78611,Lèvres_de_Sang,en,Окровавленные_губы,Film
-2.9168425,-45.21321,Не_всё_потеряно,ln,Phir_Milenge,Film
18.656841,24.868843,Lágrimas_y_Gozos,en,Lágrimas_y_Gozos,Album
-40.541676,-32.71403,Нгуен_Минь_Фыонг,ln,Nguyễn_Minh_Phương,SoccerPlayer
-31.896309999999996,47.493959999999994,Lyle_Lovett,en,"Ловетт,_Лайл",MusicalArtist
-42.767309999999995,10.199542,Нгуен_Кхань,ln,Nguyễn_Khánh,Person
-60.413162,-11.050031,Luís_Carlos_Correia_Pinto,en,Луизинью,SoccerPlayer
-12.197261,-26.219446,Нгози,ln,"Ngozi,_Burundi",Settlement
-50.403164000000004,-0.16816887,Lulzim_Basha,en,"Баша,_Лулзим",OfficeHolder
28.860397,-29.006390000000003,Наши_последние_дни,ln,The_Last_Days_of_Chez_Nous,Film
-74.76272,5.9349947,Luis_de_Souza_Ferreira,en,"Соуза_Феррейра,_Луис_де",SoccerPlayer
11.651850999999999,-5.5275526,Национальный_педагогический_университет_имени_М._П._Драгоманова,ln,National_Pedagogical_Dragomanov_University,University
-71.92904,2.613369,Luis_Ernesto_Michel,en,"Мичель,_Луис_Эрнесто",SoccerPlayer
8.214487,1.1862979999999999,Национальная_высшая_школа_искусств_и_ремёсел,ln,Arts_et_Métiers_ParisTech,University
-72.72952,-3.7659218,Luis_Caffarelli,en,"Каффарелли,_Луис",Scientist
-54.53395,-32.30851,"Натансон,_Георгий_Григорьевич",ln,Georgy_Natanson,Artist
-75.225204,5.162285,Luis_Abram,en,"Абрам,_Луис",SoccerPlayer
0.19001865,-57.050224,Наступление_на_востоке_Алеппо_(2015—2016),ln,East_Aleppo_offensive_(2015–16),MilitaryConflict
-58.153217000000005,17.352167,Luigi_Sepe,en,"Сепе,_Луиджи",SoccerPlayer
35.758922999999996,-38.836937,Настоящая_Маккой,ln,The_Real_McCoy_(film),Film
-26.083952,16.911453,Ludwig_Augustinsson,en,"Аугустинссон,_Людвиг",SoccerPlayer
-60.652264,-5.7328978,"Насименту,_Джефферсон",ln,Jefferson_Nascimento,SoccerPlayer
-58.727264,22.706095,Lucio_Fontana,en,"Фонтана,_Лучо",Painter
-1.3099258999999999,-21.778576,Насарава,ln,Nasarawa_State,PopulatedPlace
-62.19784,-3.2508595000000002,Lucas_Marques,en,"Маркес,_Лукас_Риос",SoccerPlayer
-14.602691,-53.143393999999994,Нарвская_операция_(1944),ln,Narva_Offensive_(July_1944),MilitaryConflict
-62.282463,-3.0297852,Lucas_Biglia,en,"Билья,_Лукас",SoccerPlayer
-3.4905800000000005,-18.865509,Нарва,ln,Narva,City
11.642278999999998,8.722798,LucasArts,en,LucasArts_Entertainment,Company
11.879749,-18.969467,Напо_(река),ln,Napo_River,River
-0.27782429999999997,-7.6861825,Lublin_Voivodeship,en,Люблинское_воеводство,PopulatedPlace
16.90389,-25.362928,Напакиак_(Аляска),ln,"Napakiak,_Alaska",City
24.523869,29.770588,Love_Sensuality_Devotion:_The_Greatest_Hits,en,Love_Sensuality_Devotion:_The_Greatest_Hits,Album
-10.49203,-36.746437,Нандгаон,ln,"Nandgaon,_Uttar_Pradesh",City
-8.819034,-42.341473,Love_Love_Love_(1989_film),en,"Любовь,_любовь,_любовь",Film
-20.269154,-46.628890000000006,Нандайл_(подокруг),ln,Nandail_Upazila,PopulatedPlace
41.10476,24.621868,Love_Is_the_Answer_(album),en,Love_Is_the_Answer,Album
27.528564000000003,-59.604232999999994,"Нана_(фильм,_1926)",ln,Nana_(1926_film),Film
66.793625,-18.083244,Love_Is_Strange_(film),en,Любовь_—_странная_штука,Film
-6.4180660000000005,-41.38397,Намаккал_(округ),ln,Namakkal_district,PopulatedPlace
66.69495,-18.546122,Love_&_Mercy_(film),en,Любовь_и_милосердие,Film
-13.931054000000001,22.482716,"Накамура,_Косукэ",ln,Kosuke_Nakamura,SoccerPlayer
52.254529999999995,18.817959,Love._Angel._Music._Baby.,en,Love._Angel._Music._Baby.,Album
23.919495,-25.811544,Назарин_(фильм),ln,Nazarín,Film
32.42066,0.99914944,Louvie-Juzon,en,Луви-Жюзон,Settlement
-35.409115,-30.184464000000002,"Надь,_Адам_(футболист)",ln,Ádám_Nagy,SoccerPlayer
36.88303,1.3123466000000001,Lourdoueix-Saint-Pierre,en,Лурдуэ-Сен-Пьер,Settlement
-21.5723,4.946787400000001,Наджиб_Тун_Разак,ln,Najib_Razak,OfficeHolder
49.86084,-10.671389,Loulou_(film),en,"Лулу_(фильм_Мориса_Пиала,_1980,_Франция)",Film
-24.616138,2.6159,"Нагиб,_Мохаммед",ln,Muhammad_Naguib,Person
-26.304646999999996,14.964520000000002,Louise_of_Sweden,en,Ловиса_Шведская,Person
-10.675614,-35.51379,Нагаон,ln,Nagaon,City
-30.213444,5.565375,Louis_XI_of_France,en,Людовик_XI,Person
-14.827136,22.374506,"Нагаи,_Такаси",ln,Takashi_Nagai,Scientist
-44.584915,24.49831,Louis_Jourdan,en,"Журдан,_Луи",Artist
-63.360580000000006,3.6660187000000004,"Навас,_Хесус",ln,Jesús_Navas,SoccerPlayer
-32.383068,-20.598608,"Louis_I,_Prince_of_Monaco",en,Луи_I_(князь_Монако),Person
-12.254147,43.34137,"Наварро,_Дэйв",ln,Dave_Navarro,MusicalArtist
-31.957876000000002,-18.55247,"Louis_I,_Count_of_Nevers",en,Людовик_I_(граф_Невера),Person
-10.779668,-35.30847,Набарангпур,ln,Nabarangpur,Town
-33.445175,-16.88263,"Louis_Henri,_Duke_of_Bourbon",en,"Конде,_Людовик_IV_Бурбон",Person
-10.18104,-15.114899,НАСА,ln,NASA,GovernmentAgency
-33.84779,-16.696726,"Louis_Antoine,_Duke_of_Angoulême",en,Людовик_(герцог_Ангулемский),Person
-2.0312319,-65.66126,Мёртвые_пледов_не_носят,ln,Dead_Men_Don't_Wear_Plaid,Film
48.428065999999994,28.225465999999997,Loud_(Rihanna_album),en,Loud,Album
-34.862526,28.837229999999998,"Мёрдок,_Айрис",ln,Iris_Murdoch,Writer
7.355790600000001,-30.81578,Lot_(river),en,Ло_(река),River
-5.525379,-0.9546326999999999,Мюнхен,ln,Munich,City
67.146904,-18.112135000000002,Lost_in_Translation_(film),en,Трудности_перевода,Film
-38.981586,13.423758,"Мюллер,_Мишель",ln,Michel_Muller,Artist
-58.753048,17.331152,Lorenzo_Tonelli,en,"Тонелли,_Лоренцо",SoccerPlayer
-57.59013,-30.334165999999996,"Мюллер,_Карл_фон",ln,Karl_von_Müller,MilitaryPerson
-38.084717,-56.001503,Lorca_FC,en,Ла_Хойя_Лорка,SoccerClub
-12.932831,39.129055,"Мэтьюс,_Дэйв",ln,Dave_Matthews,MusicalArtist
20.794664,-1.1487161,"Lorca,_Spain",en,Лорка_(город),Settlement
-31.519820000000003,-28.505064,Мэри_(кронпринцесса_Дании),ln,"Mary,_Crown_Princess_of_Denmark",Person
33.06776,2.1260982000000004,Lopigna,en,Лопинья,Settlement
9.799758,-62.126681999999995,Мэрайа_Мунди_и_шкатулка_Мидаса,ln,The_Adventurer:_The_Curse_of_the_Midas_Box,Film
30.160797,42.671974,Look_at_Yourself,en,Look_at_Yourself,Album
39.580418,-27.492306,Мэкки-Нож,ln,Mack_the_Knife_(film),Film
40.113045,-48.669407,Look_Back_in_Anger_(1959_film),en,"Оглянись_во_гневе_(фильм,_1959)",Film
-32.424170000000004,14.308516500000001,"Мэй,_Тереза",ln,Theresa_May,OfficeHolder
33.9412,-4.52433,Lonçon,en,Лонсон,Settlement
-15.641544,38.54858,"Мэй,_Имельда",ln,Imelda_May,MusicalArtist
34.52088,50.905254,Long_Live_the_Loud,en,Long_Live_the_Loud,Album
-39.61084,34.137596,"Мэдсен,_Вирджиния",ln,Virginia_Madsen,Artist
48.77664,-20.50744,Long_Day's_Journey_into_Night_(1962_film),en,"Долгий_день_уходит_в_ночь_(фильм,_1962)",Film
-16.162174,-20.977098,Мьялос,ln,Mialos,Settlement
-52.60403,5.5001516,Lone_Scherfig,en,"Шерфиг,_Лоне",Artist
-69.157524,7.4304027999999995,"Мьер,_Ирам",ln,Hiram_Mier,SoccerPlayer
67.89551,-20.538866,London_(2005_American_film),en,Лондон_(фильм),Film
40.11551,-38.805797999999996,Мышиная_охота,ln,MouseHunt_(film),Film
22.628313000000002,-6.9444633,"Lokve,_Alibunar",en,Локве_(община_Алибунар),Village
-2.9039438,-63.434566000000004,Мы_поедем_в_Довиль,ln,We_Will_Go_to_Deauville,Film
-32.178265,43.556362,Lois_Chiles,en,"Чайлз,_Лоис",Artist
-15.3347225,3.8396822999999998,Мухаммед_Надир-шах,ln,Mohammed_Nadir_Shah,Person
-15.635928,43.834045,Logan_Henderson,en,"Хендерсон,_Логан",MusicalArtist
-49.2736,8.414187,"Мухаммед,_Муртала",ln,Murtala_Mohammed,Person
-68.61249000000001,-3.9876117999999994,Lluís_Homar,en,"Омар,_Луис",Artist
13.680319,-27.666895,Мутала_(река),ln,Motala_ström,River
17.066720999999998,0.24704286,Lluçà,en,Льюса,Settlement
-3.2269797000000002,-20.21799,Мустьяла,ln,Mustjala,Village
-10.995847999999999,-52.374306,Livonian_War,en,Ливонская_война,MilitaryConflict
-25.091728,-1.9155061000000002,Мустафа_Наили-паша,ln,Mustafa_Naili_Pasha,Person
34.90762,47.068604,Living_the_Blues,en,Living_the_Blues,Album
-52.30407,-6.259869999999999,"Мусонда,_Чарли",ln,"Charly_Musonda_(footballer,_born_1996)",SoccerPlayer
23.725473,24.017817,Livefields,en,Livefields,Album
-36.29922,-32.40655,"Мурнау,_Фридрих_Вильгельм",ln,F._W._Murnau,Artist
45.603016,17.16327,Live_in_Australia_(Chris_Isaak_album),en,Live_in_Australia_(альбом_Криса_Айзека),Album
-13.926876000000002,22.991007,"Мурамацу,_Тайсукэ",ln,Taisuke_Muramatsu,SoccerPlayer
37.048367,26.109228,Live_at_the_Marquee_(Gary_Moore_album),en,Live_at_the_Marquee_(альбом_Гэри_Мура),Album
-15.183948999999998,23.256876000000002,"Мураками,_Харуки",ln,Haruki_Murakami,Writer
31.808279,34.525784,Live_at_Wembley_'86,en,Live_at_Wembley_’86,Album
40.33899,-38.057144,Мумия_возвращается,ln,The_Mummy_Returns,Film
21.145962,46.25541,Live_Intrusion,en,Live_Intrusion,Album
-11.188478,-35.759037,Мумбаи,ln,Mumbai,City
-14.504094,15.696407999999998,Liu_Kang_(artist),en,Лю_Кан_(художник),Painter
18.813260999999997,-42.74198,Мужчина_в_ванне,ln,Man_at_Bath,Film
32.230164,31.718465999999996,Little_Richard_(album),en,Little_Richard,Album
-47.660778,10.4295025,"Мубандже,_Франсуа",ln,François_Moubandje,SoccerPlayer
50.10852,-37.920517,Little_Nicky,en,"Никки,_дьявол-младший",Film
-10.856734,-9.694552,Муассак,ln,Moissac,Settlement
41.72961,27.215206,Little_Girl_(With_Blue_Eyes),en,Little_Girl_(With_Blue_Eyes),Single
4.07509,-61.500285999999996,Моё_сердце_биться_перестало,ln,The_Beat_That_My_Heart_Skipped,Film
