x,y,ent,lang,ent_tr,type
22.561552,28.563787,Bilingual_(album),en,Bilingual,Album
-27.687696,5.5311294,"Рюккерт,_Фридрих",ln,Friedrich_Rückert,Writer
-1.3935299,50.891006,Big_Joe_Turner,en,"Тёрнер,_Биг_Джо",MusicalArtist
-32.80396,1.3080586,"Рюйтель,_Арнольд",ln,Arnold_Rüütel,OfficeHolder
-30.448174,-62.614143,Biarritz,en,Биарриц,Settlement
-30.12555,36.138107,"Рэй,_Фэй",ln,Fay_Wray,Artist
26.775063,37.560703,Beyond_the_Invisible,en,Beyond_the_Invisible,Single
-54.705727,-22.227373,"Рычагов,_Павел_Васильевич",ln,Pavel_Rychagov,MilitaryPerson
32.193306,-40.678562,Beyond_a_Reasonable_Doubt_(2009_film),en,Разумное_сомнение,Film
51.549347,-9.796021,Рыцарь_кубков_(фильм),ln,Knight_of_Cups_(film),Film
39.999878,-31.580683,Beverly_Hills_Cop_II,en,Полицейский_из_Беверли-Хиллз_2,Film
36.256065,-2.7980022,Рыба_моей_мечты,ln,Salmon_Fishing_in_the_Yemen,Film
-20.883682,49.399357,Bernard_Hill,en,"Хилл,_Бернард",Person
33.69597,-5.5857015,Рука_на_миллион,ln,Million_Dollar_Arm,Film
50.207207,-36.428658,Beloved_(film),en,"Любимая_(фильм,_1998)",Film
-30.605087,24.456636,"Рузовицки,_Штефан",ln,Stefan_Ruzowitzky,Artist
45.42328,-26.224426,Being_Julia,en,"Театр_(фильм,_2004)",Film
2.9450624,39.011417,"Роу,_Томми",ln,Tommy_Roe,MusicalArtist
28.940525,43.93554,Behind_Blue_Eyes,en,Behind_Blue_Eyes,Single
-40.442204,-14.74819,"Росс,_Роберт_(военачальник)",ln,Robert_Ross_(British_Army_officer),MilitaryPerson
57.45609,-8.792539,Behaving_Badly_(film),en,Плохое_поведение,Film
65.31512,-34.934093,"Роскошная_жизнь_(фильм,_1999)",ln,Splendor_(1999_film),Film
52.618397,-12.083763,Begin_Again_(film),en,Хоть_раз_в_жизни,Film
3.409746,40.308926,"Ронсон,_Мик",ln,Mick_Ronson,MusicalArtist
40.51206,-32.513847,Before_I_Go_to_Sleep_(film),en,"Прежде,_чем_я_усну",Film
-65.31739,-6.8050857,"Рольдос_Агилера,_Хайме",ln,Jaime_Roldós_Aguilera,OfficeHolder
59.26508,37.786354,Bedshaped,en,Bedshaped,Single
32.894352,1.538995,Рок-шоу,ln,Rockshow,Film
33.650448,18.69166,Beautiful_Future,en,Beautiful_Future,Album
-28.047249,36.814545,"Розенман,_Леонард",ln,Leonard_Rosenman,MusicalArtist
-7.6033993,25.595024,Beast_(South_Korean_band),en,BEAST,Band
-65.52858,-4.996285,"Родригес_Ромеро,_Хосе_Антонио",ln,José_Antonio_Rodríguez_(Mexican_footballer),SoccerPlayer
-4.3096533,24.814438,BeForU,en,BeForU,Band
-63.123104,-5.9109335,"Родригес_Ледесма,_Педро",ln,"Pedro_(footballer,_born_July_1987)",SoccerPlayer
59.709633,-16.730282,Battle_of_Neretva_(film),en,Битва_на_Неретве_(фильм),Film
-55.10727,-22.272196,"Родин,_Георгий_Семёнович",ln,Georgy_Rodin,MilitaryPerson
6.7921433,-26.470171,Battle_of_Chickamauga,en,Битва_при_Чикамоге,MilitaryConflict
3.3768868,36.722878,"Робинсон,_Том",ln,Tom_Robinson,MusicalArtist
6.819819,-26.551937,Battle_of_Antietam,en,Сражение_при_Энтитеме,MilitaryConflict
-26.492128,46.266373,"Робертс,_Эрик",ln,Eric_Roberts,Artist
28.407492,17.929905,Batman_(album),en,Batman_(альбом),Album
-17.691948,-9.04405,Роберт_II_(король_Шотландии),ln,Robert_II_of_Scotland,OfficeHolder
-14.387609,-62.961308,Basque_Country_(autonomous_community),en,Страна_Басков,Settlement
20.131275,-27.006315,Робер_и_Робер,ln,Robert_et_Robert,Film
25.700382,-17.463884,Barfuss,en,Босиком_по_мостовой,Film
-19.044827,-9.154373,Ричард_I_Львиное_Сердце,ln,Richard_I_of_England,OfficeHolder
-3.6810925,9.430958,Bangu_Atlético_Clube,en,Бангу_(футбольный_клуб),SoccerClub
-14.886027,43.181347,"Рис-Дэвис,_Джон",ln,John_Rhys-Davies,Artist
33.957775,38.077682,Band_on_the_Run_(song),en,Band_on_the_Run_(песня),Single
-0.12474443,39.789883,Рио_Райзер,ln,Rio_Reiser,MusicalArtist
6.1248984,44.54593,Band_Aid_(band),en,Band_Aid,MusicalArtist
-23.434027,-2.836769,"Рикар,_Этьенн_Пьер_Сильвестр",ln,Étienne_Pierre_Sylvestre_Ricard,MilitaryPerson
5.13815,17.457132,Balls_to_the_Wall,en,Balls_to_the_Wall,Album
-31.9794,40.080357,"Ризер,_Элизабет",ln,Elizabeth_Reaser,Artist
41.839684,8.683686,Bailamos,en,Bailamos,Single
-42.94944,-17.212418,"Ржевуский,_Станислав_Матеуш",ln,Stanisław_Mateusz_Rzewuski,OfficeHolder
-26.161346,-15.967592,Bahram_III,en,Бахрам_III,Monarch
-46.15753,-7.453424,"Ржевуский,_Вацлав_Пётр",ln,Wacław_Rzewuski,OfficeHolder
-13.091129,-6.799115,Bahadur_Shah_II,en,Бахадур_Шах_II,Royalty
48.448296,-34.16666,Рестлер_(фильм),ln,The_Wrestler_(2008_film),Film
15.478478,-47.071907,Bagmati_Zone,en,Багмати_(зона_Непала),Settlement
-9.761232,-31.529549,Ремих_(кантон),ln,Remich_(canton),AdministrativeRegion
39.623463,-18.832024,Bad_Santa,en,Плохой_Санта,Film
32.752674,-13.611673,Ремагенский_мост,ln,The_Bridge_at_Remagen,Film
46.197388,34.894516,Backwoods_Barbie,en,Backwoods_Barbie,Album
20.756561,-33.748684,Рейс_Париж_—_Монте-Карло,ln,An_Adventurous_Automobile_Trip,Film
42.64929,-12.745179,Back_to_the_Future_Part_III,en,Назад_в_будущее_3,Film
-23.691309,11.26102,"Рейнольдс,_Альберт",ln,Albert_Reynolds,OfficeHolder
44.884712,-21.995853,Back_to_School,en,Снова_в_школу,Film
-20.815128,28.128386,"Рей,_Аугуст",ln,August_Rei,OfficeHolder
54.48634,16.539906,Baby_Boy_(Beyoncé_song),en,Baby_Boy,Single
-26.726307,37.065765,"Реджио,_Годфри",ln,Godfrey_Reggio,Artist
41.43403,37.34066,"Baby,_You're_a_Rich_Man",en,"Baby,_You’re_a_Rich_Man",Single
-35.93054,21.831907,"Реве,_Герард",ln,Gerard_Reve,Writer
30.147734,29.348774,Babez_for_Breakfast,en,Babez_for_Breakfast,Album
32.9918,-3.607023,Ребята_по_соседству,ln,Boyz_n_the_Hood,Film
44.10772,-20.640856,Babe:_Pig_in_the_City,en,Бэйб:_Поросёнок_в_городе,Film
-4.091238,6.8392224,Реал_Мадрид_Кастилья,ln,Real_Madrid_Castilla,SoccerClub
57.728306,16.222591,Get_Original,en,Get_Original,Single
14.811981,-0.61308897,Рассказ_домовладельца,ln,The_Record_of_a_Tenement_Gentleman,Film
28.996134,-66.44183,Avalon_(1990_film),en,"Авалон_(фильм,_1990)",Film
21.899418,-29.728334,Рассеянный,ln,Le_Distrait,Film
31.742416,13.8285055,Autoamerican,en,Autoamerican,Album
-44.428024,-16.602114,"Распутина,_Матрёна_Григорьевна",ln,Maria_Rasputin,Person
-41.269176,5.5359464,Auguste_Baillayre,en,"Баллиер,_Август_Иванович",Person
37.178555,-56.351704,"Расплата_(фильм,_2016)",ln,The_Accountant_(2016_film),Film
-23.522007,37.97519,Atom_Egoyan,en,"Эгоян,_Атом",Person
-0.23071308,-0.056653608,"Рапид_(футбольный_клуб,_Бухарест)",ln,FC_Rapid_București,SoccerClub
8.645049,24.644018,At_War_with_Satan,en,At_War_with_Satan,Album
-16.971941,-11.7034025,Рануччо_I_Фарнезе,ln,"Ranuccio_I_Farnese,_Duke_of_Parma",OfficeHolder
65.86254,29.837198,Astronaut_(song),en,Astronaut_(песня_Simple_Plan),Single
15.980694,-2.058597,"Ранняя_весна_(фильм,_1956)",ln,Early_Spring_(1956_film),Film
8.767407,46.43011,Asian_Dub_Foundation,en,Asian_Dub_Foundation,Band
-27.691029,20.354681,"Рамгулам,_Навинчандра",ln,Navin_Ramgoolam,OfficeHolder
-52.90025,-3.882501,Artūras_Paulauskas,en,"Паулаускас,_Артурас",OfficeHolder
-43.535706,35.99472,"Рамананцуа,_Габриэль",ln,Gabriel_Ramanantsoa,OfficeHolder
25.052626,-4.353608,Armour_of_God_II:_Operation_Condor,en,Доспехи_Бога_2:_Операция_Кондор,Film
-41.751896,11.199011,"Раллис,_Георгиос",ln,Georgios_Rallis,OfficeHolder
-6.1018753,-37.112854,Ardahan_Province,en,Ардахан_(ил),AdministrativeRegion
-28.304977,6.462904,"Райш,_Гюнтер",ln,Günter_Reisch,Artist
-13.804172,-32.619564,Ardahan,en,Ардахан,Settlement
-28.707687,6.048831,"Райч,_Ханна",ln,Hanna_Reitsch,Person
50.279926,-35.859043,Arachnophobia_(film),en,Арахнофобия_(фильм),Film
-17.637438,37.656113,"Райан,_Мэтью",ln,Mathew_Ryan,SoccerPlayer
55.743835,-9.348372,Apt_Pupil_(film),en,Способный_ученик_(фильм),Film
29.323374,-40.599434,"Разум_и_чувства_(фильм,_1995)",ln,Sense_and_Sensibility_(film),Film
60.435596,-15.942756,Appointment_with_Death_(film),en,Свидание_со_смертью_(фильм),Film
-19.570484,37.68889,"Радзивилл,_Антоний_Станислав",ln,Anthony_Radziwill,Person
17.740623,42.117596,Apple_(album),en,Apple_(альбом),Album
-39.087162,-1.6470999,"Рааб,_Юлиус",ln,Julius_Raab,OfficeHolder
26.906784,8.261717,Appelle_mon_numéro,en,Appelle_mon_numéro,Single
17.488007,-12.193538,"Пять_дней,_пять_ночей",ln,"Five_Days,_Five_Nights_(1960_film)",Film
-43.828472,3.5286937,Apostol_Arsache,en,"Арсаке,_Апостол",OfficeHolder
25.22161,-3.7633812,Пьяный_мастер,ln,Drunken_Master,Film
27.631012,47.95565,Anything_Can_Happen_in_the_Next_Half_Hour,en,Anything_Can_Happen_in_the_Next_Half_Hour,Single
-46.68179,0.62000775,"Пушкаров,_Никола",ln,Nikola_Pushkarov,MilitaryPerson
-32.091343,-7.015797,Anwar_Sadat,en,"Садат,_Анвар",OfficeHolder
16.744986,-13.6184225,Путёвка_в_жизнь,ln,Road_to_Life_(1931_film),Film
-8.299006,39.178856,Anton_Corbijn,en,"Корбейн,_Антон",Person
30.988012,-62.927982,Путешествие_2:_Таинственный_остров,ln,Journey_2:_The_Mysterious_Island,Film
-63.72678,25.393282,Antolín_Alcaraz,en,"Алькарас,_Антолин",SoccerPlayer
43.195217,-38.559174,Пустоши_(фильм),ln,Badlands_(film),Film
-22.0441,51.043232,Anthony_Anderson,en,"Андерсон,_Энтони",Person
-8.501195,-37.25002,Пунтаренас_(провинция),ln,Puntarenas_Province,AdministrativeRegion
-46.714256,-8.585037,Antanas_Baranauskas,en,"Баранаускас,_Антанас",Writer
53.21043,-7.1566167,Пункт_назначения_(фильм),ln,Final_Destination_(film),Film
44.848793,-24.218546,Another_Woman,en,"Другая_женщина_(фильм,_1988)",Film
37.03308,-48.273746,"Птицы_(фильм,_2001)",ln,Winged_Migration,Film
50.059807,-36.226208,Anonymous_(film),en,Аноним_(фильм),Film
47.50999,-33.398605,Птаха_(фильм),ln,Birdy_(film),Film
49.504353,-53.765076,Anna_Karenina_(2012_film),en,"Анна_Каренина_(фильм,_2012)",Film
13.08851,-71.39123,Пскентский_район,ln,Piskent_District,AdministrativeRegion
-22.071844,20.90905,Anita_Björk,en,"Бьёрк,_Анита",Person
32.610558,-53.169277,"Психо_(фильм,_1998)",ln,Psycho_(1998_film),Film
44.65163,-24.321072,Animal_Factory,en,Зверофабрика,Film
32.91709,-14.454304,"Прощай,_Брейверман",ln,Bye_Bye_Braverman,Film
27.348278,26.151524,Angel_Station,en,Angel_Station,Album
50.773865,-12.314588,Пророчество_(серия_фильмов),ln,The_Prophecy_(film_series),Film
27.815376,-64.02472,Angel_(2007_film),en,"Ангел_(фильм,_2007)",Film
30.349339,-23.16981,Пропавший_отряд,ln,Lost_Command,Film
-70.361176,13.00005,Andrés_Pastrana_Arango,en,"Пастрана_Аранго,_Андрес",President
32.54858,-53.2687,"Прокол_(фильм,_1981)",ln,Blow_Out,Film
-48.006012,-5.45631,Andrzej_Łapicki,en,"Лапицкий,_Анджей",Person
50.01282,-13.973068,Проклятие_нефритового_скорпиона,ln,The_Curse_of_the_Jade_Scorpion,Film
-27.573135,54.580185,Andrew_Davis_(director),en,"Дэвис,_Эндрю_(режиссёр)",Person
38.4958,-53.28705,"Проклятие_(фильм,_2004)",ln,The_Grudge,Film
-50.63219,-16.007906,Andrei_Sinyavsky,en,"Синявский,_Андрей_Донатович",Writer
33.622528,-5.4062214,Происшествие_на_Саут-стрит,ln,Pickup_on_South_Street,Film
-50.1986,-14.964317,Andrei_Kostrichkin,en,"Костричкин,_Андрей_Андреевич",Person
0.112979546,-68.854546,Провиденс,ln,"Providence,_Rhode_Island",PopulatedPlace
-44.87265,21.615791,Andreas_Ivanschitz,en,"Иваншиц,_Андреас",SoccerPlayer
28.539476,-35.025097,Причастие_(фильм),ln,Winter_Light,Film
27.331314,-26.297224,And_the_Ship_Sails_On,en,И_корабль_плывёт…,Film
52.52144,-13.948981,Приключения_Гека_Финна,ln,The_Adventures_of_Huck_Finn_(1993_film),Film
-70.04571,-6.576634,Ana_María_de_Huarte_y_Muñiz,en,Анна_Мария_Уэрти,Royalty
27.936197,-27.953154,Приключение_(фильм),ln,L'Avventura,Film
56.03511,-25.45842,An_Affair_to_Remember,en,Незабываемый_роман,Film
40.7079,-26.29395,Приказано_уничтожить,ln,Executive_Decision,Film
22.720863,23.623806,An_Acoustic_Night_at_the_Theatre,en,An_Acoustic_Night_at_the_Theatre,Album
65.06218,-32.03676,"Призрак_Оперы_(фильм,_1962)",ln,The_Phantom_of_the_Opera_(1962_film),Film
14.181148,-34.65962,Amores_perros,en,Сука_любовь_(фильм),Film
-30.606014,36.810272,"Престон,_Келли",ln,Kelly_Preston,Artist
21.348408,23.943987,Ammonia_Avenue,en,Ammonia_Avenue,Album
-0.009512484,50.702625,"Престон,_Билли",ln,Billy_Preston,MusicalArtist
-31.594997,-6.71779,Amin_al-Husseini,en,Амин_аль-Хусейни,OfficeHolder
34.01568,-12.696248,Прерванная_жизнь,ln,"Girl,_Interrupted_(film)",Film
52.2644,-34.93836,Americana_(film),en,Американа_(фильм),Film
-13.143963,2.6863172,"Премадаса,_Ранасингхе",ln,Ranasinghe_Premadasa,OfficeHolder
20.051893,57.314903,American_Idiot_(song),en,American_Idiot_(песня),Single
31.041763,-19.18066,Прелестное_дитя,ln,Pretty_Baby_(1978_film),Film
52.383118,16.082325,Amazing_(Kanye_West_song),en,Amazing_(песня),Single
-58.055946,14.360087,"Пратс,_Карлос",ln,Carlos_Prats,OfficeHolder
-20.46548,-32.883156,Altglienicke,en,Альтглинике,Settlement
37.615456,-43.20547,Праздный_класс,ln,The_Idle_Class,Film
56.542377,13.454601,All_or_Nothing_(Fat_Joe_album),en,All_or_Nothing_(альбом),Album
34.206688,-13.314465,Праздник_сердца,ln,Holiday_Heart,Film
51.32367,-25.036316,All_You_Need_Is_Cash,en,All_You_Need_Is_Cash,Film
-44.68228,31.2321,"Прада,_Миучча",ln,Miuccia_Prada,Person
28.795572,48.941086,All_Tomorrow's_Parties,en,All_Tomorrow’s_Parties,Single
52.29562,-10.642203,Правила_виноделов_(фильм),ln,The_Cider_House_Rules_(film),Film
57.915592,-17.682673,Alien_vs._Predator_(film),en,Чужой_против_Хищника,Film
34.23072,-51.8305,"Поцелуй_(фильм,_1929)",ln,The_Kiss_(1929_film),Film
49.528507,-36.185207,Ali_(film),en,Али_(фильм),Film
34.61987,-18.260841,Потрошители,ln,Repo_Men,Film
-23.781206,-11.785548,Alfonso_IV_of_Aragon,en,Альфонсо_IV_(король_Арагона),Royalty
26.008339,-26.15581,Потерянная_душа,ln,The_Forbidden_Room_(1977_film),Film
-50.470123,-15.711749,Alexei_Alexeyevich_Abrikosov,en,"Абрикосов,_Алексей_Алексеевич",Scientist
42.50779,-2.0731838,Последний_круиз_на_яхте_«Шейла»,ln,The_Last_of_Sheila,Film
-28.928148,55.264633,Alex_Proyas,en,"Пройас,_Алекс",Person
56.080307,-18.084694,Последний_король_Шотландии_(фильм),ln,The_Last_King_of_Scotland_(film),Film
-2.8172386,-8.594542,Alenia_Aeronautica,en,Alenia_Aeronautica,Company
35.833584,-33.01316,Последний_император,ln,The_Last_Emperor,Film
-2.7941813,-8.59297,Alenia_Aermacchi,en,Alenia_Aermacchi,Company
37.074066,-4.4120436,Последний_из_племени_людей-псов,ln,Last_of_the_Dogmen,Film
-49.720757,-11.838199,Aleksei_Alekseivich_German,en,"Герман,_Алексей_Алексеевич",Person
28.255608,-40.987755,"Последние_дни_Помпеи_(фильм,_1959)",ln,The_Last_Days_of_Pompeii_(1959_film),Film
-52.305847,-13.983746,"Aleksandr_Nikolayevich_Vasilyev_(footballer,_born_1992)",en,"Васильев,_Александр_Николаевич_(футболист)",SoccerPlayer
67.94209,-34.720123,"Последние_дни_(фильм,_2005)",ln,Last_Days_(2005_film),Film
-68.50029,14.928695,Alejandro_Darío_Gómez,en,"Гомес,_Алехандро",SoccerPlayer
-58.117546,14.317239,"Посадас,_Хервасио_Антонио_де",ln,Gervasio_Antonio_de_Posadas,OfficeHolder
-64.76142,21.021461,Alejandro_Cichero,en,"Сичеро,_Алехандро",SoccerPlayer
-61.20729,12.338792,"Поса,_Хорхе",ln,Jorge_Poza,Artist
-23.60956,0.23593518,Albert_Joseph_Goblet_d'Alviella,en,"Гобле_д’Альвьелла,_Альбер",OfficeHolder
0.8108177,-67.932205,Портленд_(Орегон),ln,"Portland,_Oregon",PopulatedPlace
-19.348024,3.5962903,"Albert_IV,_Duke_of_Bavaria",en,Альбрехт_IV_(герцог_Баварии),Royalty
-3.8604417,4.778433,Понте-Прета,ln,Associação_Atlética_Ponte_Preta,SoccerClub
-28.640831,-6.63771,Al-Kamil,en,Аль-Камиль_Мухаммад_ибн_Ахмад,Royalty
45.901585,-35.247696,Помутнение_(фильм),ln,A_Scanner_Darkly_(film),Film
-46.239082,19.24616,Akwasi_Afrifa,en,"Африфа,_Аквази_Аманква",OfficeHolder
31.688148,-17.785501,Половина_жёлтого_солнца_(фильм),ln,Half_of_a_Yellow_Sun_(film),Film
10.292867,-65.754105,Akmola_Region,en,Акмолинская_область,Settlement
64.75602,-33.766983,"Полевые_лилии_(фильм,_1963)",ln,Lilies_of_the_Field_(1963_film),Film
2.7832716,-43.082874,Aiviekste,en,Айвиексте,River
36.04347,-51.18804,"Поиск_(фильм,_1948)",ln,The_Search,Film
-33.773144,-1.44039,Aimo_Cajander,en,"Каяндер,_Аймо",OfficeHolder
37.6758,-43.2162,Пожарный_(фильм),ln,The_Fireman_(1916_film),Film
-33.301773,-13.185954,Ahmet_Fikri_Tüzer,en,"Тюзер,_Ахмет_Фики",OfficeHolder
66.50004,-32.4175,"Поезд_страха_(фильм,_1980)",ln,Terror_Train,Film
-13.644238,-0.013881155,Agus_Salim,en,"Салим,_Агус",OfficeHolder
35.250584,-47.838608,"Поезд_(фильм,_1973)",ln,The_Train_(1973_film),Film
-1.7648327,34.910736,Agitation_Free,en,Agitation_Free,Band
34.749744,-9.338662,Поединок_в_Диггстауне,ln,Diggstown,Film
49.363453,29.705591,Aftermath_(The_Rolling_Stones_album),en,Aftermath_(альбом),Album
34.32708,-13.403208,Подозрительные_лица,ln,The_Usual_Suspects,Film
32.18232,52.377853,After_Forever_(song),en,After_Forever_(песня),Single
51.25694,-15.01274,По_прозвищу_«Чистильщик»,ln,Code_Name:_The_Cleaner,Film
-17.826994,28.160042,Adrian_Johns,en,"Джонс,_Эдриан",OfficeHolder
14.825106,-0.6470343,Плывущие_водоросли,ln,Floating_Weeds,Film
-31.885546,-14.439058,Adile_Sultan,en,Адиле-султан,Royalty
35.900124,-34.952324,Плохой_Санта,ln,Bad_Santa,Film
-29.012691,-8.564399,Aden_Abdullah_Osman_Daar,en,"Даар,_Аден_Абдулла_Осман",President
29.899132,-9.917816,Плохое_поведение,ln,Behaving_Badly_(film),Film
61.09102,-18.152624,Addicted_to_Love_(film),en,Дурман_любви,Film
42.3116,-15.909479,Плохие_девчонки,ln,Bad_Girls_(1994_film),Film
-20.363134,56.572983,Adam_McKay,en,"Маккей,_Адам",Writer
67.455574,-34.800816,"Плетёный_человек_(фильм,_2006)",ln,The_Wicker_Man_(2006_film),Film
-13.597842,0.0736336,Achmad_Soebardjo,en,"Субарджо,_Ахмад",OfficeHolder
-31.53544,-31.13233,Пластинчатоусые,ln,Scarabaeidae,Species
45.68992,29.070223,Absolute_Beginners_(David_Bowie_song),en,Absolute_Beginners,Single
17.251032,-11.959273,Планета_бурь,ln,Planeta_Bur,Film
20.348969,45.004528,About_a_Girl_(Nirvana_song),en,About_a_Girl,Single
35.531895,-34.500813,План_побега,ln,Escape_Plan_(film),Film
-33.698303,-18.064781,Abbas_I_of_Persia,en,Аббас_I_Великий,Royalty
1.5914063,38.702076,"Питни,_Джин",ln,Gene_Pitney,MusicalArtist
22.653591,-33.14203,A_Woman_Is_a_Woman,en,Женщина_есть_женщина,Film
-27.58387,37.422344,"Пирс,_Гай",ln,Guy_Pearce,Artist
18.251211,1.3129258,A_One,en,A_ONE,Album
55.14369,-16.648706,Пираты_Карибского_моря:_Мертвецы_не_рассказывают_сказки,ln,Pirates_of_the_Caribbean:_Dead_Men_Tell_No_Tales,Film
43.324585,-22.4965,A_Nightmare_on_Elm_Street_3:_Dream_Warriors,en,Кошмар_на_улице_Вязов_3:_Воины_сна,Film
34.037125,-16.466286,Пираньи_3D,ln,Piranha_3D,Film
49.26967,-15.661202,A_Life_Less_Ordinary,en,Жизнь_хуже_обычной,Film
-61.092464,14.679059,"Пинто,_Анибаль",ln,Aníbal_Pinto,OfficeHolder
46.616646,35.764565,A_Boy_Named_Sue,en,A_Boy_Named_Sue,Single
37.650864,-43.22396,Пилигрим_(фильм),ln,The_Pilgrim_(1923_film),Film
46.839527,41.277164,9_to_5_and_Odd_Jobs,en,9_to_5_and_Odd_Jobs,Album
33.39664,-15.168753,Пила_2,ln,Saw_II,Film
15.388889,-32.69568,7_Days_in_Havana,en,"Гавана,_я_люблю_тебя_(фильм)",Film
-44.239502,31.184467,"Пикколо,_Оттавия",ln,Ottavia_Piccolo,Artist
-0.7023643,33.025112,65daysofstatic,en,65daysofstatic,Band
23.27236,-31.484459,Пик-Пик_(фильм),ln,Pouic-Pouic,Film
60.19637,10.773474,50_Cent_Is_the_Future,en,50_Cent_Is_the_Future,Album
-15.652108,-13.963266,Пибба_(король_Мерсии),ln,Pybba_of_Mercia,OfficeHolder
51.68064,30.793924,4_Seasons_of_Loneliness,en,4_Seasons_of_Loneliness,Single
-28.36315,5.112858,"Петри,_Карл_Адам",ln,Carl_Adam_Petri,Scientist
55.413803,16.996786,4_Minutes,en,4_Minutes,Single
47.403046,-33.646996,Персонаж_(фильм),ln,Stranger_than_Fiction_(2006_film),Film
1.6952535,-43.838024,4_Days_in_May,en,4_дня_в_мае,Film
-60.041767,-3.4034555,"Перес_де_Куэльяр,_Хавьер",ln,Javier_Pérez_de_Cuéllar,OfficeHolder
44.697178,-12.408315,3_Days_to_Kill,en,Три_дня_на_убийство,Film
-64.89536,-7.206947,"Перес_Хименес,_Маркос",ln,Marcos_Pérez_Jiménez,OfficeHolder
47.860615,-3.4214554,30_Days_of_Night_(film),en,30_дней_ночи,Film
40.127514,-54.05041,"Перекрёстки_(фильм,_2002)",ln,Crossroads_(2002_film),Film
39.525894,-17.55247,3000_Miles_to_Graceland,en,3000_миль_до_Грейсленда,Film
-59.248466,-2.29824,"Перейра_да_Силва,_Рафаэл",ln,"Rafael_(footballer,_born_1990)",SoccerPlayer
42.40579,-31.920973,21_Grams,en,21_грамм,Film
48.46107,-33.767136,Переводчица_(фильм),ln,The_Interpreter,Film
28.237915,17.689222,20Ten,en,20Ten,Album
11.005864,-23.352737,Первое_Шанхайское_сражение,ln,January_28_Incident,MilitaryConflict
6.8048224,-23.103132,2003_invasion_of_Iraq,en,Вторжение_коалиционных_сил_в_Ирак_(2003),MilitaryConflict
65.26909,-31.046085,"Первая_полоса_(фильм,_1974)",ln,The_Front_Page_(1974_film),Film
36.563313,33.37562,1967–1970,en,The_Beatles_1967–1970,Album
-55.152966,9.677006,"Пеньяранда,_Энрике",ln,Enrique_Peñaranda,OfficeHolder
50.590622,-34.574184,1941_(film),en,Тысяча_девятьсот_сорок_первый,Film
-60.073273,-2.2146661,"Педруцци_де_Оливейра,_Уилсон",ln,Uilson,SoccerPlayer
18.868753,34.255398,13_(Black_Sabbath_album),en,13_(альбом_Black_Sabbath),Album
-18.748407,-13.19396,Педру_II_Спокойный,ln,Peter_II_of_Portugal,OfficeHolder
21.88141,22.141916,...And_the_Circus_Leaves_Town,en,…And_the_Circus_Leaves_Town,Album
4.0702176,40.530396,"Паутер,_Дэниел",ln,Daniel_Powter,MusicalArtist
-34.93423,1.9159409,Štefan_Füle,en,"Фюле,_Штефан",OfficeHolder
-57.511524,13.899892,"Паулет,_Педро",ln,Pedro_Paulet,Person
-0.62157935,-40.627666,Świętokrzyskie_Voivodeship,en,Свентокшиское_воеводство,Settlement
-43.72218,-16.506413,"Паукер,_Магнус_Георг_фон",ln,Magnus_Georg_Paucker,Scientist
-6.567054,16.498596,Ōkuma_Shigenobu,en,Окума_Сигэнобу,OfficeHolder
36.700893,-49.950043,"Патриоты_(фильм,_2006)",ln,Days_of_Glory_(2006_film),Film
-48.33729,-3.71586,Łukasz_Teodorczyk,en,"Теодорчик,_Лукаш",SoccerPlayer
-65.706505,-7.240169,"Пастрана_Аранго,_Андрес",ln,Andrés_Pastrana_Arango,OfficeHolder
-28.577007,-64.70025,Épinal,en,Эпиналь,Settlement
-42.91475,0.9022473,"Пароло,_Марко",ln,Marco_Parolo,SoccerPlayer
-37.53301,-6.365331,Árpád_Göncz,en,"Гёнц,_Арпад",President
-18.774426,-0.10938694,"Паркер,_Питер,_1-й_баронет",ln,"Sir_Peter_Parker,_1st_Baronet",MilitaryPerson
-37.64618,-5.5556374,Ádám_Nagy,en,"Надь,_Адам_(футболист)",SoccerPlayer
33.323845,-3.5720918,Парень_из_кальция,ln,The_Calcium_Kid,Film
37.026676,-27.49004,¡Three_Amigos!,en,Три_амиго,Film
16.3238,-43.056637,Панчмахал,ln,Panchmahal_district,AdministrativeRegion
-68.42038,5.009019,Zé_Castro,en,Зе_Каштру,SoccerPlayer
43.818504,-34.513386,Пальцы_(фильм),ln,Fingers_(1978_film),Film
-36.35441,2.8547993,Zuzana_Ondrouchová,en,"Ондроухова,_Зузана",Person
-5.024837,5.166494,Палестино,ln,Club_Deportivo_Palestino,SoccerClub
-24.028189,50.680748,Zoë_Bell,en,"Белл,_Зои",Person
1.3452132,2.139303,Палермо_(футбольный_клуб),ln,U.S._Città_di_Palermo,SoccerClub
-26.791035,15.022201,Zoë_(Austrian_singer),en,"Штрауб,_Зои",MusicalArtist
2.6160934,38.439854,"Пакаринен,_Ханна",ln,Hanna_Pakarinen,MusicalArtist
-64.15349,25.414846,Zouhair_Feddal,en,"Феддаль,_Зухаир",SoccerPlayer
-5.352207,-50.48457,Падуя,ln,Padua,PopulatedPlace
51.279213,-36.30072,Zookeeper_(film),en,Мой_парень_из_зоопарка,Film
-47.139,-6.24385,"Павляк,_Вальдемар",ln,Waldemar_Pawlak,OfficeHolder
-68.49455,4.849274,Zizinho,en,Зизиньо,SoccerManager
-29.847534,3.8676002,"Пабст,_Георг_Вильгельм",ln,G._W._Pabst,Artist
